epoch,loss,val_roc_auc,val_pr_auc,val_acc@0
43,0.513348400592804,0.7204894083272462,0.06519049210020189,0.8606253312135665
44,0.47857630252838135,0.719590942293645,0.06550259095068507,0.8653948065712772
45,0.46449780464172363,0.7192841490138787,0.06613298553651789,0.8701642819289878
46,0.4891101121902466,0.7177574872169468,0.06592876959758819,0.8738738738738738
47,0.4626123905181885,0.7173192111029949,0.06638717854020938,0.8765235824059353
48,0.46986016631126404,0.715427319211103,0.06420691131482782,0.8775834658187599
49,0.45300573110580444,0.715646457268079,0.0646511359540352,0.8786433492315845
50,0.4481070041656494,0.7171658144631118,0.06505142725013491,0.8786433492315845
51,0.42596906423568726,0.7189043097151204,0.06572269977642213,0.8781134075251722
52,0.45197930932044983,0.7229656683710738,0.06513361602168986,0.8791732909379968
53,0.4438532590866089,0.7271000730460191,0.06484400221042766,0.8770535241123476
54,0.3996333181858063,0.7319503287070855,0.06519970861112134,0.8754636989931107
55,0.423403799533844,0.7379985390796202,0.06636280238182997,0.875993640699523
56,0.3722499907016754,0.744499634769905,0.06783822791011723,0.875993640699523
57,0.37704116106033325,0.7508473338203068,0.06877892014337986,0.8744038155802861
58,0.4404571056365967,0.7587655222790357,0.07003008228116611,0.8738738738738738
59,0.4176235795021057,0.7665814463111761,0.07078271478841239,0.8733439321674615
60,0.3690142333507538,0.7733893352812271,0.07279020871178783,0.8738738738738738
61,0.38652029633522034,0.7796201607012418,0.07428826248226134,0.8728139904610492
62,0.3767890930175781,0.7840467494521549,0.07556321880912818,0.8722840487546369
63,0.3294762670993805,0.7872607742878013,0.07691718091593466,0.8728139904610492
64,0.3601893186569214,0.7902045288531776,0.07905452385207971,0.8728139904610492
65,0.3596192002296448,0.791672753834916,0.08093065952024202,0.8728139904610492
66,0.31747347116470337,0.7934258582907232,0.08398001806988968,0.8728139904610492
67,0.3603270351886749,0.7945215485756026,0.0859943378448871,0.8728139904610492
68,0.34549465775489807,0.7955514974433894,0.08856127669517347,0.8728139904610492
69,0.32690301537513733,0.7967129291453616,0.09098129944466252,0.8728139904610492
70,0.37588077783584595,0.7975018261504747,0.0931010383983192,0.8733439321674615
71,0.2979947626590729,0.7978889700511322,0.0950235411971346,0.8733439321674615
72,0.3129338324069977,0.7989773557341125,0.09592928306912313,0.8733439321674615
73,0.3161720037460327,0.7999342585829072,0.09681127736751165,0.8733439321674615
74,0.32359760999679565,0.8009349890430971,0.09937939598237763,0.8733439321674615
75,0.3030071556568146,0.8012563915266618,0.10354000047697982,0.8733439321674615
76,0.3087925314903259,0.802008765522279,0.10913208391818045,0.8733439321674615
77,0.2877267301082611,0.8023447772096421,0.11188311849749216,0.8733439321674615
78,0.3169350028038025,0.8029072315558802,0.11394085704516158,0.8733439321674615
79,0.32684069871902466,0.803827611395179,0.11452468261504506,0.8733439321674615
80,0.263286292552948,0.8045288531775018,0.12871171543292254,0.8733439321674615
81,0.2605370283126831,0.8055295836376918,0.13444611798969242,0.8733439321674615
82,0.2936241924762726,0.8066325785244703,0.13658667972287888,0.8733439321674615
83,0.3013923168182373,0.8071073776479182,0.13261574531659678,0.8733439321674615
84,0.29936856031417847,0.8082322863403945,0.13293299494005079,0.8733439321674615
85,0.2604653239250183,0.8087728268809351,0.13425687754525306,0.8733439321674615
86,0.27868980169296265,0.8095032870708547,0.13483607815389076,0.8733439321674615
87,0.2863267958164215,0.8101680058436815,0.12269355827433281,0.8733439321674615
88,0.28859081864356995,0.8105332359386415,0.1215799820236166,0.8733439321674615
89,0.2539554834365845,0.8108400292184077,0.12194054498988063,0.8733439321674615
90,0.2876323163509369,0.8116654492330166,0.12289414287330738,0.8733439321674615
91,0.2720308005809784,0.8116946676406136,0.11798566995075534,0.8733439321674615
92,0.28327667713165283,0.8121110299488677,0.11665217279715448,0.8733439321674615
93,0.29668697714805603,0.8118480642804967,0.1143886008511294,0.8733439321674615
94,0.2657428979873657,0.811855368882396,0.11526336003143212,0.8733439321674615
95,0.3233526647090912,0.8122352081811541,0.11433858678467057,0.8733439321674615
96,0.27728381752967834,0.8122279035792549,0.11448708623113872,0.8733439321674615
97,0.29364290833473206,0.812344777209642,0.11326794227058913,0.8733439321674615
98,0.2765393853187561,0.8123813002191381,0.11184465131849707,0.8733439321674615
99,0.2796882688999176,0.8118772826880936,0.11058101050874129,0.8733439321674615
100,0.2698715329170227,0.8122205989773557,0.11048722336775237,0.8733439321674615
